"Absolute way";"Relative way";"Class"
"D:/dataset/tiger/tiger_0045.jpg";"dataset/copy_dataset/tiger_0045.jpg";"tiger"
"D:/dataset/tiger/tiger_0046.jpg";"dataset/copy_dataset/tiger_0046.jpg";"tiger"
"D:/dataset/tiger/tiger_0047.jpg";"dataset/copy_dataset/tiger_0047.jpg";"tiger"
"D:/dataset/tiger/tiger_0048.jpg";"dataset/copy_dataset/tiger_0048.jpg";"tiger"
"D:/dataset/tiger/tiger_0049.jpg";"dataset/copy_dataset/tiger_0049.jpg";"tiger"
"D:/dataset/tiger/tiger_0050.jpg";"dataset/copy_dataset/tiger_0050.jpg";"tiger"
"D:/dataset/tiger/tiger_0051.jpg";"dataset/copy_dataset/tiger_0051.jpg";"tiger"
"D:/dataset/tiger/tiger_0052.jpg";"dataset/copy_dataset/tiger_0052.jpg";"tiger"
"D:/dataset/tiger/tiger_0053.jpg";"dataset/copy_dataset/tiger_0053.jpg";"tiger"
"D:/dataset/tiger/tiger_0054.jpg";"dataset/copy_dataset/tiger_0054.jpg";"tiger"
"D:/dataset/tiger/tiger_0055.jpg";"dataset/copy_dataset/tiger_0055.jpg";"tiger"
"D:/dataset/tiger/tiger_0056.jpg";"dataset/copy_dataset/tiger_0056.jpg";"tiger"
"D:/dataset/tiger/tiger_0057.jpg";"dataset/copy_dataset/tiger_0057.jpg";"tiger"
"D:/dataset/tiger/tiger_0058.jpg";"dataset/copy_dataset/tiger_0058.jpg";"tiger"
"D:/dataset/tiger/tiger_0059.jpg";"dataset/copy_dataset/tiger_0059.jpg";"tiger"
"D:/dataset/tiger/tiger_0060.jpg";"dataset/copy_dataset/tiger_0060.jpg";"tiger"
"D:/dataset/tiger/tiger_0061.jpg";"dataset/copy_dataset/tiger_0061.jpg";"tiger"
"D:/dataset/tiger/tiger_0062.jpg";"dataset/copy_dataset/tiger_0062.jpg";"tiger"
"D:/dataset/tiger/tiger_0063.jpg";"dataset/copy_dataset/tiger_0063.jpg";"tiger"
"D:/dataset/tiger/tiger_0064.jpg";"dataset/copy_dataset/tiger_0064.jpg";"tiger"
"D:/dataset/tiger/tiger_0065.jpg";"dataset/copy_dataset/tiger_0065.jpg";"tiger"
"D:/dataset/tiger/tiger_0066.jpg";"dataset/copy_dataset/tiger_0066.jpg";"tiger"
"D:/dataset/tiger/tiger_0067.jpg";"dataset/copy_dataset/tiger_0067.jpg";"tiger"
"D:/dataset/tiger/tiger_0068.jpg";"dataset/copy_dataset/tiger_0068.jpg";"tiger"
"D:/dataset/tiger/tiger_0069.jpg";"dataset/copy_dataset/tiger_0069.jpg";"tiger"
"D:/dataset/tiger/tiger_0070.jpg";"dataset/copy_dataset/tiger_0070.jpg";"tiger"
"D:/dataset/tiger/tiger_0071.jpg";"dataset/copy_dataset/tiger_0071.jpg";"tiger"
"D:/dataset/tiger/tiger_0072.jpg";"dataset/copy_dataset/tiger_0072.jpg";"tiger"
"D:/dataset/tiger/tiger_0073.jpg";"dataset/copy_dataset/tiger_0073.jpg";"tiger"
"D:/dataset/tiger/tiger_0074.jpg";"dataset/copy_dataset/tiger_0074.jpg";"tiger"
"D:/dataset/tiger/tiger_0075.jpg";"dataset/copy_dataset/tiger_0075.jpg";"tiger"
"D:/dataset/tiger/tiger_0076.jpg";"dataset/copy_dataset/tiger_0076.jpg";"tiger"
"D:/dataset/tiger/tiger_0077.jpg";"dataset/copy_dataset/tiger_0077.jpg";"tiger"
"D:/dataset/tiger/tiger_0078.jpg";"dataset/copy_dataset/tiger_0078.jpg";"tiger"
"D:/dataset/tiger/tiger_0079.jpg";"dataset/copy_dataset/tiger_0079.jpg";"tiger"
"D:/dataset/tiger/tiger_0080.jpg";"dataset/copy_dataset/tiger_0080.jpg";"tiger"
"D:/dataset/tiger/tiger_0081.jpg";"dataset/copy_dataset/tiger_0081.jpg";"tiger"
"D:/dataset/tiger/tiger_0082.jpg";"dataset/copy_dataset/tiger_0082.jpg";"tiger"
"D:/dataset/tiger/tiger_0083.jpg";"dataset/copy_dataset/tiger_0083.jpg";"tiger"
"D:/dataset/tiger/tiger_0084.jpg";"dataset/copy_dataset/tiger_0084.jpg";"tiger"
"D:/dataset/tiger/tiger_0085.jpg";"dataset/copy_dataset/tiger_0085.jpg";"tiger"
"D:/dataset/tiger/tiger_0086.jpg";"dataset/copy_dataset/tiger_0086.jpg";"tiger"
"D:/dataset/tiger/tiger_0087.jpg";"dataset/copy_dataset/tiger_0087.jpg";"tiger"
"D:/dataset/tiger/tiger_0088.jpg";"dataset/copy_dataset/tiger_0088.jpg";"tiger"
"D:/dataset/tiger/tiger_0089.jpg";"dataset/copy_dataset/tiger_0089.jpg";"tiger"
"D:/dataset/tiger/tiger_0090.jpg";"dataset/copy_dataset/tiger_0090.jpg";"tiger"
"D:/dataset/tiger/tiger_0091.jpg";"dataset/copy_dataset/tiger_0091.jpg";"tiger"
"D:/dataset/tiger/tiger_0092.jpg";"dataset/copy_dataset/tiger_0092.jpg";"tiger"
"D:/dataset/tiger/tiger_0093.jpg";"dataset/copy_dataset/tiger_0093.jpg";"tiger"
"D:/dataset/tiger/tiger_0094.jpg";"dataset/copy_dataset/tiger_0094.jpg";"tiger"
"D:/dataset/tiger/tiger_0095.jpg";"dataset/copy_dataset/tiger_0095.jpg";"tiger"
"D:/dataset/tiger/tiger_0096.jpg";"dataset/copy_dataset/tiger_0096.jpg";"tiger"
"D:/dataset/tiger/tiger_0097.jpg";"dataset/copy_dataset/tiger_0097.jpg";"tiger"
"D:/dataset/tiger/tiger_0098.jpg";"dataset/copy_dataset/tiger_0098.jpg";"tiger"
"D:/dataset/tiger/tiger_0099.jpg";"dataset/copy_dataset/tiger_0099.jpg";"tiger"
"D:/dataset/tiger/tiger_0100.jpg";"dataset/copy_dataset/tiger_0100.jpg";"tiger"
"D:/dataset/tiger/tiger_0101.jpg";"dataset/copy_dataset/tiger_0101.jpg";"tiger"
"D:/dataset/tiger/tiger_0102.jpg";"dataset/copy_dataset/tiger_0102.jpg";"tiger"
"D:/dataset/tiger/tiger_0103.jpg";"dataset/copy_dataset/tiger_0103.jpg";"tiger"
"D:/dataset/tiger/tiger_0104.jpg";"dataset/copy_dataset/tiger_0104.jpg";"tiger"
"D:/dataset/tiger/tiger_0105.jpg";"dataset/copy_dataset/tiger_0105.jpg";"tiger"
"D:/dataset/tiger/tiger_0106.jpg";"dataset/copy_dataset/tiger_0106.jpg";"tiger"
"D:/dataset/tiger/tiger_0107.jpg";"dataset/copy_dataset/tiger_0107.jpg";"tiger"
"D:/dataset/tiger/tiger_0108.jpg";"dataset/copy_dataset/tiger_0108.jpg";"tiger"
"D:/dataset/tiger/tiger_0109.jpg";"dataset/copy_dataset/tiger_0109.jpg";"tiger"
"D:/dataset/tiger/tiger_0110.jpg";"dataset/copy_dataset/tiger_0110.jpg";"tiger"
"D:/dataset/tiger/tiger_0111.jpg";"dataset/copy_dataset/tiger_0111.jpg";"tiger"
"D:/dataset/tiger/tiger_0112.jpg";"dataset/copy_dataset/tiger_0112.jpg";"tiger"
"D:/dataset/tiger/tiger_0113.jpg";"dataset/copy_dataset/tiger_0113.jpg";"tiger"
"D:/dataset/tiger/tiger_0114.jpg";"dataset/copy_dataset/tiger_0114.jpg";"tiger"
"D:/dataset/tiger/tiger_0115.jpg";"dataset/copy_dataset/tiger_0115.jpg";"tiger"
"D:/dataset/tiger/tiger_0116.jpg";"dataset/copy_dataset/tiger_0116.jpg";"tiger"
"D:/dataset/tiger/tiger_0117.jpg";"dataset/copy_dataset/tiger_0117.jpg";"tiger"
"D:/dataset/tiger/tiger_0118.jpg";"dataset/copy_dataset/tiger_0118.jpg";"tiger"
"D:/dataset/tiger/tiger_0119.jpg";"dataset/copy_dataset/tiger_0119.jpg";"tiger"
"D:/dataset/tiger/tiger_0120.jpg";"dataset/copy_dataset/tiger_0120.jpg";"tiger"
"D:/dataset/tiger/tiger_0121.jpg";"dataset/copy_dataset/tiger_0121.jpg";"tiger"
"D:/dataset/tiger/tiger_0122.jpg";"dataset/copy_dataset/tiger_0122.jpg";"tiger"
"D:/dataset/tiger/tiger_0123.jpg";"dataset/copy_dataset/tiger_0123.jpg";"tiger"
"D:/dataset/tiger/tiger_0124.jpg";"dataset/copy_dataset/tiger_0124.jpg";"tiger"
"D:/dataset/tiger/tiger_0125.jpg";"dataset/copy_dataset/tiger_0125.jpg";"tiger"
"D:/dataset/tiger/tiger_0126.jpg";"dataset/copy_dataset/tiger_0126.jpg";"tiger"
"D:/dataset/tiger/tiger_0127.jpg";"dataset/copy_dataset/tiger_0127.jpg";"tiger"
"D:/dataset/tiger/tiger_0128.jpg";"dataset/copy_dataset/tiger_0128.jpg";"tiger"
"D:/dataset/tiger/tiger_0129.jpg";"dataset/copy_dataset/tiger_0129.jpg";"tiger"
"D:/dataset/tiger/tiger_0130.jpg";"dataset/copy_dataset/tiger_0130.jpg";"tiger"
"D:/dataset/tiger/tiger_0131.jpg";"dataset/copy_dataset/tiger_0131.jpg";"tiger"
"D:/dataset/tiger/tiger_0132.jpg";"dataset/copy_dataset/tiger_0132.jpg";"tiger"
"D:/dataset/tiger/tiger_0133.jpg";"dataset/copy_dataset/tiger_0133.jpg";"tiger"
"D:/dataset/tiger/tiger_0134.jpg";"dataset/copy_dataset/tiger_0134.jpg";"tiger"
"D:/dataset/tiger/tiger_0135.jpg";"dataset/copy_dataset/tiger_0135.jpg";"tiger"
"D:/dataset/tiger/tiger_0136.jpg";"dataset/copy_dataset/tiger_0136.jpg";"tiger"
"D:/dataset/tiger/tiger_0137.jpg";"dataset/copy_dataset/tiger_0137.jpg";"tiger"
"D:/dataset/tiger/tiger_0138.jpg";"dataset/copy_dataset/tiger_0138.jpg";"tiger"
"D:/dataset/tiger/tiger_0139.jpg";"dataset/copy_dataset/tiger_0139.jpg";"tiger"
"D:/dataset/tiger/tiger_0140.jpg";"dataset/copy_dataset/tiger_0140.jpg";"tiger"
"D:/dataset/tiger/tiger_0141.jpg";"dataset/copy_dataset/tiger_0141.jpg";"tiger"
"D:/dataset/tiger/tiger_0142.jpg";"dataset/copy_dataset/tiger_0142.jpg";"tiger"
"D:/dataset/tiger/tiger_0143.jpg";"dataset/copy_dataset/tiger_0143.jpg";"tiger"
"D:/dataset/tiger/tiger_0144.jpg";"dataset/copy_dataset/tiger_0144.jpg";"tiger"
"D:/dataset/tiger/tiger_0145.jpg";"dataset/copy_dataset/tiger_0145.jpg";"tiger"
"D:/dataset/tiger/tiger_0146.jpg";"dataset/copy_dataset/tiger_0146.jpg";"tiger"
"D:/dataset/tiger/tiger_0147.jpg";"dataset/copy_dataset/tiger_0147.jpg";"tiger"
"D:/dataset/tiger/tiger_0148.jpg";"dataset/copy_dataset/tiger_0148.jpg";"tiger"
"D:/dataset/tiger/tiger_0149.jpg";"dataset/copy_dataset/tiger_0149.jpg";"tiger"
"D:/dataset/tiger/tiger_0150.jpg";"dataset/copy_dataset/tiger_0150.jpg";"tiger"
"D:/dataset/tiger/tiger_0151.jpg";"dataset/copy_dataset/tiger_0151.jpg";"tiger"
"D:/dataset/tiger/tiger_0152.jpg";"dataset/copy_dataset/tiger_0152.jpg";"tiger"
"D:/dataset/tiger/tiger_0153.jpg";"dataset/copy_dataset/tiger_0153.jpg";"tiger"
"D:/dataset/tiger/tiger_0154.jpg";"dataset/copy_dataset/tiger_0154.jpg";"tiger"
"D:/dataset/tiger/tiger_0155.jpg";"dataset/copy_dataset/tiger_0155.jpg";"tiger"
"D:/dataset/tiger/tiger_0156.jpg";"dataset/copy_dataset/tiger_0156.jpg";"tiger"
"D:/dataset/tiger/tiger_0157.jpg";"dataset/copy_dataset/tiger_0157.jpg";"tiger"
"D:/dataset/tiger/tiger_0158.jpg";"dataset/copy_dataset/tiger_0158.jpg";"tiger"
"D:/dataset/tiger/tiger_0159.jpg";"dataset/copy_dataset/tiger_0159.jpg";"tiger"
"D:/dataset/tiger/tiger_0160.jpg";"dataset/copy_dataset/tiger_0160.jpg";"tiger"
"D:/dataset/tiger/tiger_0161.jpg";"dataset/copy_dataset/tiger_0161.jpg";"tiger"
"D:/dataset/tiger/tiger_0162.jpg";"dataset/copy_dataset/tiger_0162.jpg";"tiger"
"D:/dataset/tiger/tiger_0163.jpg";"dataset/copy_dataset/tiger_0163.jpg";"tiger"
"D:/dataset/tiger/tiger_0164.jpg";"dataset/copy_dataset/tiger_0164.jpg";"tiger"
"D:/dataset/tiger/tiger_0165.jpg";"dataset/copy_dataset/tiger_0165.jpg";"tiger"
"D:/dataset/tiger/tiger_0166.jpg";"dataset/copy_dataset/tiger_0166.jpg";"tiger"
"D:/dataset/tiger/tiger_0167.jpg";"dataset/copy_dataset/tiger_0167.jpg";"tiger"
"D:/dataset/tiger/tiger_0168.jpg";"dataset/copy_dataset/tiger_0168.jpg";"tiger"
"D:/dataset/tiger/tiger_0169.jpg";"dataset/copy_dataset/tiger_0169.jpg";"tiger"
"D:/dataset/tiger/tiger_0170.jpg";"dataset/copy_dataset/tiger_0170.jpg";"tiger"
"D:/dataset/tiger/tiger_0171.jpg";"dataset/copy_dataset/tiger_0171.jpg";"tiger"
"D:/dataset/tiger/tiger_0172.jpg";"dataset/copy_dataset/tiger_0172.jpg";"tiger"
"D:/dataset/tiger/tiger_0173.jpg";"dataset/copy_dataset/tiger_0173.jpg";"tiger"
"D:/dataset/tiger/tiger_0174.jpg";"dataset/copy_dataset/tiger_0174.jpg";"tiger"
"D:/dataset/tiger/tiger_0175.jpg";"dataset/copy_dataset/tiger_0175.jpg";"tiger"
"D:/dataset/tiger/tiger_0176.jpg";"dataset/copy_dataset/tiger_0176.jpg";"tiger"
"D:/dataset/tiger/tiger_0177.jpg";"dataset/copy_dataset/tiger_0177.jpg";"tiger"
"D:/dataset/tiger/tiger_0178.jpg";"dataset/copy_dataset/tiger_0178.jpg";"tiger"
"D:/dataset/tiger/tiger_0179.jpg";"dataset/copy_dataset/tiger_0179.jpg";"tiger"
"D:/dataset/tiger/tiger_0180.jpg";"dataset/copy_dataset/tiger_0180.jpg";"tiger"
"D:/dataset/tiger/tiger_0181.jpg";"dataset/copy_dataset/tiger_0181.jpg";"tiger"
"D:/dataset/tiger/tiger_0182.jpg";"dataset/copy_dataset/tiger_0182.jpg";"tiger"
"D:/dataset/tiger/tiger_0183.jpg";"dataset/copy_dataset/tiger_0183.jpg";"tiger"
"D:/dataset/tiger/tiger_0184.jpg";"dataset/copy_dataset/tiger_0184.jpg";"tiger"
"D:/dataset/tiger/tiger_0185.jpg";"dataset/copy_dataset/tiger_0185.jpg";"tiger"
"D:/dataset/tiger/tiger_0186.jpg";"dataset/copy_dataset/tiger_0186.jpg";"tiger"
"D:/dataset/tiger/tiger_0187.jpg";"dataset/copy_dataset/tiger_0187.jpg";"tiger"
"D:/dataset/tiger/tiger_0188.jpg";"dataset/copy_dataset/tiger_0188.jpg";"tiger"
"D:/dataset/tiger/tiger_0189.jpg";"dataset/copy_dataset/tiger_0189.jpg";"tiger"
"D:/dataset/tiger/tiger_0190.jpg";"dataset/copy_dataset/tiger_0190.jpg";"tiger"
"D:/dataset/tiger/tiger_0191.jpg";"dataset/copy_dataset/tiger_0191.jpg";"tiger"
"D:/dataset/tiger/tiger_0192.jpg";"dataset/copy_dataset/tiger_0192.jpg";"tiger"
"D:/dataset/tiger/tiger_0193.jpg";"dataset/copy_dataset/tiger_0193.jpg";"tiger"
"D:/dataset/tiger/tiger_0194.jpg";"dataset/copy_dataset/tiger_0194.jpg";"tiger"
"D:/dataset/tiger/tiger_0195.jpg";"dataset/copy_dataset/tiger_0195.jpg";"tiger"
"D:/dataset/tiger/tiger_0196.jpg";"dataset/copy_dataset/tiger_0196.jpg";"tiger"
"D:/dataset/tiger/tiger_0197.jpg";"dataset/copy_dataset/tiger_0197.jpg";"tiger"
"D:/dataset/tiger/tiger_0198.jpg";"dataset/copy_dataset/tiger_0198.jpg";"tiger"
"D:/dataset/tiger/tiger_0199.jpg";"dataset/copy_dataset/tiger_0199.jpg";"tiger"
"D:/dataset/tiger/tiger_0200.jpg";"dataset/copy_dataset/tiger_0200.jpg";"tiger"
"D:/dataset/tiger/tiger_0201.jpg";"dataset/copy_dataset/tiger_0201.jpg";"tiger"
"D:/dataset/tiger/tiger_0202.jpg";"dataset/copy_dataset/tiger_0202.jpg";"tiger"
"D:/dataset/tiger/tiger_0203.jpg";"dataset/copy_dataset/tiger_0203.jpg";"tiger"
"D:/dataset/tiger/tiger_0204.jpg";"dataset/copy_dataset/tiger_0204.jpg";"tiger"
"D:/dataset/tiger/tiger_0205.jpg";"dataset/copy_dataset/tiger_0205.jpg";"tiger"
"D:/dataset/tiger/tiger_0206.jpg";"dataset/copy_dataset/tiger_0206.jpg";"tiger"
"D:/dataset/tiger/tiger_0207.jpg";"dataset/copy_dataset/tiger_0207.jpg";"tiger"
"D:/dataset/tiger/tiger_0208.jpg";"dataset/copy_dataset/tiger_0208.jpg";"tiger"
"D:/dataset/tiger/tiger_0209.jpg";"dataset/copy_dataset/tiger_0209.jpg";"tiger"
"D:/dataset/tiger/tiger_0210.jpg";"dataset/copy_dataset/tiger_0210.jpg";"tiger"
"D:/dataset/tiger/tiger_0211.jpg";"dataset/copy_dataset/tiger_0211.jpg";"tiger"
"D:/dataset/tiger/tiger_0212.jpg";"dataset/copy_dataset/tiger_0212.jpg";"tiger"
"D:/dataset/tiger/tiger_0213.jpg";"dataset/copy_dataset/tiger_0213.jpg";"tiger"
"D:/dataset/tiger/tiger_0214.jpg";"dataset/copy_dataset/tiger_0214.jpg";"tiger"
"D:/dataset/tiger/tiger_0215.jpg";"dataset/copy_dataset/tiger_0215.jpg";"tiger"
"D:/dataset/tiger/tiger_0216.jpg";"dataset/copy_dataset/tiger_0216.jpg";"tiger"
"D:/dataset/tiger/tiger_0217.jpg";"dataset/copy_dataset/tiger_0217.jpg";"tiger"
"D:/dataset/tiger/tiger_0218.jpg";"dataset/copy_dataset/tiger_0218.jpg";"tiger"
"D:/dataset/tiger/tiger_0219.jpg";"dataset/copy_dataset/tiger_0219.jpg";"tiger"
"D:/dataset/tiger/tiger_0220.jpg";"dataset/copy_dataset/tiger_0220.jpg";"tiger"
"D:/dataset/tiger/tiger_0221.jpg";"dataset/copy_dataset/tiger_0221.jpg";"tiger"
"D:/dataset/tiger/tiger_0222.jpg";"dataset/copy_dataset/tiger_0222.jpg";"tiger"
"D:/dataset/tiger/tiger_0223.jpg";"dataset/copy_dataset/tiger_0223.jpg";"tiger"
"D:/dataset/tiger/tiger_0224.jpg";"dataset/copy_dataset/tiger_0224.jpg";"tiger"
"D:/dataset/tiger/tiger_0225.jpg";"dataset/copy_dataset/tiger_0225.jpg";"tiger"
"D:/dataset/tiger/tiger_0226.jpg";"dataset/copy_dataset/tiger_0226.jpg";"tiger"
"D:/dataset/tiger/tiger_0227.jpg";"dataset/copy_dataset/tiger_0227.jpg";"tiger"
"D:/dataset/tiger/tiger_0228.jpg";"dataset/copy_dataset/tiger_0228.jpg";"tiger"
"D:/dataset/tiger/tiger_0229.jpg";"dataset/copy_dataset/tiger_0229.jpg";"tiger"
"D:/dataset/tiger/tiger_0230.jpg";"dataset/copy_dataset/tiger_0230.jpg";"tiger"
"D:/dataset/tiger/tiger_0231.jpg";"dataset/copy_dataset/tiger_0231.jpg";"tiger"
"D:/dataset/tiger/tiger_0232.jpg";"dataset/copy_dataset/tiger_0232.jpg";"tiger"
"D:/dataset/tiger/tiger_0233.jpg";"dataset/copy_dataset/tiger_0233.jpg";"tiger"
"D:/dataset/tiger/tiger_0234.jpg";"dataset/copy_dataset/tiger_0234.jpg";"tiger"
"D:/dataset/tiger/tiger_0235.jpg";"dataset/copy_dataset/tiger_0235.jpg";"tiger"
"D:/dataset/tiger/tiger_0236.jpg";"dataset/copy_dataset/tiger_0236.jpg";"tiger"
"D:/dataset/tiger/tiger_0237.jpg";"dataset/copy_dataset/tiger_0237.jpg";"tiger"
"D:/dataset/tiger/tiger_0238.jpg";"dataset/copy_dataset/tiger_0238.jpg";"tiger"
"D:/dataset/tiger/tiger_0239.jpg";"dataset/copy_dataset/tiger_0239.jpg";"tiger"
"D:/dataset/tiger/tiger_0240.jpg";"dataset/copy_dataset/tiger_0240.jpg";"tiger"
"D:/dataset/tiger/tiger_0241.jpg";"dataset/copy_dataset/tiger_0241.jpg";"tiger"
"D:/dataset/tiger/tiger_0242.jpg";"dataset/copy_dataset/tiger_0242.jpg";"tiger"
"D:/dataset/tiger/tiger_0243.jpg";"dataset/copy_dataset/tiger_0243.jpg";"tiger"
"D:/dataset/tiger/tiger_0244.jpg";"dataset/copy_dataset/tiger_0244.jpg";"tiger"
"D:/dataset/tiger/tiger_0245.jpg";"dataset/copy_dataset/tiger_0245.jpg";"tiger"
"D:/dataset/tiger/tiger_0246.jpg";"dataset/copy_dataset/tiger_0246.jpg";"tiger"
"D:/dataset/tiger/tiger_0247.jpg";"dataset/copy_dataset/tiger_0247.jpg";"tiger"
"D:/dataset/tiger/tiger_0248.jpg";"dataset/copy_dataset/tiger_0248.jpg";"tiger"
"D:/dataset/tiger/tiger_0249.jpg";"dataset/copy_dataset/tiger_0249.jpg";"tiger"
"D:/dataset/tiger/tiger_0250.jpg";"dataset/copy_dataset/tiger_0250.jpg";"tiger"
"D:/dataset/tiger/tiger_0251.jpg";"dataset/copy_dataset/tiger_0251.jpg";"tiger"
"D:/dataset/tiger/tiger_0252.jpg";"dataset/copy_dataset/tiger_0252.jpg";"tiger"
"D:/dataset/tiger/tiger_0253.jpg";"dataset/copy_dataset/tiger_0253.jpg";"tiger"
"D:/dataset/tiger/tiger_0254.jpg";"dataset/copy_dataset/tiger_0254.jpg";"tiger"
"D:/dataset/tiger/tiger_0255.jpg";"dataset/copy_dataset/tiger_0255.jpg";"tiger"
"D:/dataset/tiger/tiger_0256.jpg";"dataset/copy_dataset/tiger_0256.jpg";"tiger"
"D:/dataset/tiger/tiger_0257.jpg";"dataset/copy_dataset/tiger_0257.jpg";"tiger"
"D:/dataset/tiger/tiger_0258.jpg";"dataset/copy_dataset/tiger_0258.jpg";"tiger"
"D:/dataset/tiger/tiger_0259.jpg";"dataset/copy_dataset/tiger_0259.jpg";"tiger"
"D:/dataset/tiger/tiger_0260.jpg";"dataset/copy_dataset/tiger_0260.jpg";"tiger"
"D:/dataset/tiger/tiger_0261.jpg";"dataset/copy_dataset/tiger_0261.jpg";"tiger"
"D:/dataset/tiger/tiger_0262.jpg";"dataset/copy_dataset/tiger_0262.jpg";"tiger"
"D:/dataset/tiger/tiger_0263.jpg";"dataset/copy_dataset/tiger_0263.jpg";"tiger"
"D:/dataset/tiger/tiger_0264.jpg";"dataset/copy_dataset/tiger_0264.jpg";"tiger"
"D:/dataset/tiger/tiger_0265.jpg";"dataset/copy_dataset/tiger_0265.jpg";"tiger"
"D:/dataset/tiger/tiger_0266.jpg";"dataset/copy_dataset/tiger_0266.jpg";"tiger"
"D:/dataset/tiger/tiger_0267.jpg";"dataset/copy_dataset/tiger_0267.jpg";"tiger"
